,rank,tax_id,tax_name,colind,CC11CM15,CC11CM49,CC11CM87,CC11CM64,CC11CM85,CC11CM97,CC11CM80,CC11CM24,CC11CM41,CC11CM67,CC11CM6,CC11CM90,CC11CM18,CC11CM4,CC11CM13,CC11CM14,CC11CM51,CC11CM65,CC11CM74,CC11CM45,CC11CM50,CC11CM34,CC11CM84,CC11CM27,CC11CM78,CC11CM32,CC11CM81,CC11CM20,CC11CM75,CC11CM12,CC11CM28,CC11CM30,CC11CM68,CC11CM66,CC11CM58,CC11CM61,CC11CM22,CC11CM95,CC11CM17,CC11CM70,CC11CM86,CC11CM88,CC11CM54,CC11CM60,CC11CM16,CC11CM48,CC11CM35,CC11CM91,CC11CM1,CC11CM99,CC11CM72,CC11CM79,CC11CM94,CC11CM82,CC11CM93,CC11CM39,CC11CM42,CC11CM0,CC11CM76,CC11CM69,CC11CM2,CC11CM57,CC11CM63,CC11CM62,CC11CM44,CC11CM37,CC11CM33,CC11CM53,CC11CM9,CC11CM23,CC11CM55,CC11CM59,CC11CM73,CC11CM38,CC11CM25,CC11CM46,CC11CM5,CC11CM83,CC11CM11,CC11CM36,CC11CM26,CC11CM43,CC11CM8,CC11CM19,CC11CM3,CC11CM98,CC11CM77,CC11CM89,CC11CM10,CC11CM71,CC11CM21,CC11CM92,CC11CM29,CC11CM56,CC11CM52,CC11CM96,CC11CM47,CC11CM31,CC11CM40,CC11CM7
77,family,186803,Lachnospiraceae,AGEL01000014.278829.280347,,103.0,,,,7.0,,,,,,,,,,,45.0,,,,,82.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,,,,,,,,,,,,,489.0,16.0,133.0,,,,,,,,,3.0,,324.0,,,,,,,,,,,286.0,,,109.0,,,,,
78,genus,816,Bacteroides,AGXJ01000051.206882.208401,,1726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,
79,genus,848,Fusobacterium,AJ006965.1.1456,,1640.0,,,,,,,,,,,,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,2641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,genus,189330,Dorea,AJ132842.30.1345,,1829.0,,433.0,,,,,,,,,,,,,,,,,,,,362.0,,,,,629.0,,,865.0,,,,,,,,,,,1018.0,,146.0,,,,,,,,,,,,454.0,38.0,,,,,,,32.0,,,,,,,,,,,1601.0,,,,,,,,,879.0,,216.0,,,,,,,1148.0,,,86.0,,,
81,genus,216851,Faecalibacterium,AJ270469.1.1466,,3241.0,,,,,,,,,,,,,,,,5269.0,,,,,,6714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176.0,,,,,,,,,,,,,,,,,,6948.0,,,,,,,,,,,,,,,,,,,,8977.0,,3139.0
82,genus,816,Bacteroides,AJ867045.1.1474,,3074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,genus,816,Bacteroides,ASSP01000032.16.1532,,747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,genus,1678,Bifidobacterium,AXVO01000009.222.1744,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,genus,1017280,Pseudoflavonifractor,AY136666.1.1483,,14.0,,,1.0,,,,,20.0,,,,,5.0,,,,,,,,,,5.0,6.0,27.0,,,3.0,12.0,13.0,13.0,5.0,4.0,,,36.0,15.0,,,,,,1.0,8.0,17.0,,,22.0,4.0,5.0,,,,1.0,4.0,,,,,4.0,,9.0,,,18.0,,12.0,19.0,1.0,12.0,6.0,,,,,,,8.0,3.0,,,6.0,,10.0,,,,,5.0,8.0,15.0,,,,,3.0,,
86,genus,39948,Dialister,AY162469.1.1524,,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,genus,816,Bacteroides,BAKJ01000105.14.1519,,1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,,,4206.0,,,,,,,,,
88,genus,239934,Akkermansia,CCDQ010000021.88272.89763,,1035.0,,,,,,,,,,,,,,,,,,,,,,,378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.0,,,,,,,,,,13.0,,,,,,,,,,,,,,,,241.0,,,,,,,,,,,,,,,641.0,,,,
89,genus,397864,Barnesiella,CP007034.620467.622007,,933.0,,,,,,,,,,,1832.0,,,,,,,,,,,,,,,,,,,,,,1889.0,,,,,,,,,2582.0,,,,,,,,,,,,,,2475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.0,,,,,,,
90,genus,29465,Veillonella,DQ003631.1.1486,,197.0,,,,,,,,,,,,,82.0,,,66.0,,,,268.0,,61.0,,,,86.0,,56.0,15.0,,268.0,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,266.0,,,,347.0,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,81.0,,
91,genus,29465,Veillonella,EF108446.1.1344,,126.0,,,,,,,,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,genus,816,Bacteroides,GM884497.1.1501,,5089.0,,,,,,,,,,,1465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.0,,,,,,,,,882.0,,,,,,,,,,,,,,,,,,,,,,,,,,607.0,,,,,,,
93,genus,946234,Flavonifractor,GU086205.1.1480,,73.0,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,217.0,,,,,,,,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,,,46.0,,,
94,family,1643824,Atopobiaceae,HM007563.1.1331,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,genus,191303,Turicibacter,HQ428099.1.1438,,23.0,,45.0,,,,,,166.0,,120.0,,,,,,,,,46.0,4.0,,20.0,,,145.0,,,,30.0,,8.0,,,,,,83.0,,,,,,,,,96.0,,,,,124.0,,,243.0,,,68.0,60.0,43.0,61.0,,40.0,,,,,19.0,13.0,35.0,,,,,47.0,,,,,,,,,140.0,,,,,,,,,,21.0,,,47.0,,1.0
96,genus,1678,Bifidobacterium,JDUH01000010.216.1717,,856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0,,,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,genus,1082702,Lonsdalea,JN600323.1.1530,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,genus,40544,Sutterella,JN664092.1.1344,,353.0,,,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,genus,160674,Raoultella,JNPD01000024.1.1507,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3952.0,,,,,,,5234.0,,,,,,,,,,,293.0,,19.0,,,1260.0,,,,,,,,,,,
100,genus,1392389,Intestinimonas,KC311367.1.1475,,1.0,12.0,,,32.0,,,,,,9.0,13.0,,,,,,,,17.0,,,,,4.0,,8.0,3.0,,,,,,,,,,12.0,,,,,,,,,,4.0,,,,,5.0,,3.0,,,6.0,8.0,,,,,,,,,,,,,,,,,,3.0,5.0,,,,,,19.0,,13.0,,,,,,,15.0,,,,,,
101,genus,1578,Lactobacillus,KJ128232.1.1525,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,genus,830,Butyrivibrio,NR_025525.1,,121.0,,,,,35.0,,,,,,,,,69.0,81.0,2.0,,70.0,,36.0,,,,,,80.0,,,,,,,,,,,,,,44.0,,,,,,,,,,17.0,,,,,,,,,91.0,,57.0,,15.0,20.0,,,,,,,,,,,,,,,,,,44.0,17.0,,,,,,,,,,,,,,,
103,family,543,Enterobacteriaceae,NR_025569.1,,283.0,20.0,,60.0,,11.0,,,,,,,,,,,,,,,,68.0,,9120.0,,15.0,671.0,,5038.0,,,,,,637.0,,,1718.0,,,,,,,,2701.0,1050.0,,,8015.0,,,,,,,,1152.0,,,,6399.0,,342.0,,,,,3177.0,,1193.0,,2993.0,390.0,,3327.0,5.0,,,729.0,,,1138.0,,3.0,,14.0,,,,,3022.0,,,8139.0,,,3020.0,
104,genus,1263,Ruminococcus,NR_029160.1,,3634.0,,,1647.0,,,,,,,,,175.0,,,,,,,,,,2030.0,,,,,,,,1549.0,,,,1106.0,,,,,,,,,1126.0,,,,612.0,2537.0,1908.0,,,,,,775.0,,,2642.0,,,486.0,,,,,,,,,,,,,1173.0,,,,,276.0,,850.0,,2207.0,,512.0,,506.0,,,,,,,4326.0,,,,
105,genus,158846,Megamonas,NR_041590.1,,17.0,,,,,,,,,78.0,76.0,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,21.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,64.0,,,14.0,,,,,,,,,,,,,,
106,genus,577310,Parasutterella,NR_041667.1,,975.0,,,,,,,,,,,,,,,3049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.0,106.0,,,,,1618.0,,594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.0,
107,genus,29465,Veillonella,NR_041880.1,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,genus,165779,Anaerococcus,NR_041940.1,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,genus,904,Acidaminococcus,NR_074306.1,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,genus,283168,Odoribacter,NR_074535.1,,384.0,,,,,,313.0,,,,,,,,,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,genus,841,Roseburia,NR_074634.1,,7.0,39.0,,22.0,175.0,45.0,28.0,,66.0,23.0,,8.0,21.0,,76.0,51.0,58.0,11.0,68.0,,,,7.0,49.0,43.0,78.0,,,34.0,,,,64.0,,73.0,,42.0,,52.0,50.0,,,36.0,58.0,47.0,141.0,,6.0,,49.0,,50.0,74.0,36.0,13.0,63.0,21.0,,32.0,18.0,80.0,42.0,54.0,26.0,60.0,26.0,21.0,,46.0,,7.0,,19.0,42.0,3.0,,30.0,31.0,,38.0,,,10.0,,19.0,,104.0,,,13.0,,16.0,55.0,31.0,98.0,28.0,63.0,,38.0
112,genus,158851,Trabulsiella,NR_104940.1,,82.0,,,,,33.0,,,,,,,,,,1534.0,,,,,,,,,,10.0,,,,,,,4255.0,,1816.0,22.0,,4900.0,,72.0,16.0,,,,,6691.0,468.0,,,,3005.0,,12.0,,,,,,,,,2244.0,,537.0,,6339.0,,,1114.0,,,,,1804.0,,,10.0,,,464.0,,,,,9.0,,9.0,,2369.0,,,,,,,,,1059.0,
113,genus,239759,Alistipes,NR_113152.1,,1102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.0,,,,,,,,,,,2098.0,,,,,,,,,,,,,,,1338.0,,,,,,,812.0,,,,1212.0,,2413.0,,,,,,,,,,,,631.0,,,,,,,,,,943.0,,,,,,
114,order,186802,Clostridiales,NR_113408.1,,286.0,,,,361.0,,,187.0,,355.0,,,,,,,,101.0,,,,133.0,,,,,,,,,,392.0,263.0,,,439.0,,,,271.0,,,,123.0,,,,,,723.0,28.0,195.0,,,,,,,,,,,,199.0,,,429.0,,,,,,,90.0,,,16.0,,,,313.0,,,377.0,458.0,280.0,104.0,,474.0,,,,,,339.0,12.0,,,14.0
115,genus,82976,Buttiauxella,NR_114080.1,,61.0,58.0,,,,,,,,,,,,,,394.0,,2235.0,,,,,,,,34.0,1505.0,2927.0,,,,,,,,7.0,,,,25.0,48.0,,,,1239.0,1721.0,305.0,,,,,,,,,,,,,,,,3997.0,,,1631.0,,,,,,,1049.0,805.0,,,7.0,3075.0,,,,44.0,459.0,,4.0,,,442.0,,,,,,,,,4451.0,,3517.0
116,genus,162289,Peptoniphilus,NR_117515.1,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,genus,1330547,Kosakonia,NR_125587.1,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,family,2304686,Hungateiclostridiaceae,NR_126170.1,,1075.0,,,,,,,,,,,,524.0,,,,,,,,,,,,,,,,,,,,,413.0,,,,,,,,,,,,,,,,,431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,family,186803,Lachnospiraceae,AAXA02000006.102304.103822,,,2556.0,,,,,,,,,,,,,,,,,,,,,,565.0,,,,,,,,,,,2888.0,,,,,,,,,,,,,854.0,,,,,,,,,,,519.0,,,,,,,,,,,,,,,,,,2170.0,,,,,38.0,,,,,,,,,,,,,,,,,
120,genus,113286,Pseudoramibacter,AB036759.1.1480,,,24.0,,,,,,3.0,,,,3.0,,,,,,5.0,12.0,8.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,9.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,4.0,
121,genus,841,Roseburia,AB661433.1.1495,,,850.0,299.0,,,208.0,1011.0,192.0,227.0,831.0,,,,280.0,,,402.0,,,,130.0,1452.0,234.0,,121.0,,118.0,,54.0,,,,110.0,,,,,,,357.0,905.0,,1150.0,440.0,,,,238.0,,31.0,,1685.0,,794.0,,,,,160.0,,502.0,,,,,,116.0,,,,102.0,,,237.0,,,,265.0,1579.0,,,,,843.0,,324.0,,,,712.0,,137.0,756.0,1778.0,,,,261.0,
122,genus,574697,Butyricimonas,AB916502.1.1486,,,359.0,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,127.0,,,,,,,,,,,,,,,46.0,,,132.0,86.0,,27.0,,,,,19.0,44.0,,,,,,,,39.0,,,,42.0,,,,77.0,,64.0,,,,,,,,,,,,,34.0,40.0,28.0,66.0,,
123,species,1515,Hungateiclostridium thermocellum,ACVX01000081.60.1580,,,581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,family,171552,Prevotellaceae,ACZK01000043.3670.5190,,,1596.0,,,2117.0,,,,974.0,,,,827.0,,,,613.0,,,,,,,,243.0,,415.0,,,,,,,,,,,579.0,,,,,,,987.0,,,,,,,,,,,,,,,,,75.0,,,,,2229.0,,,,,,,,,,,,,,,,,584.0,,,,,10.0,,,,,,,,,,
125,genus,1505663,Erysipelatoclostridium,AF028350.1.1486,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,genus,191303,Turicibacter,AF349724.1.1508,,,13.0,,163.0,,,,,,92.0,,,,,93.0,49.0,18.0,,,,,,,,,,,,2.0,,,,,19.0,,,,,,,,23.0,,,,,,54.0,,,,,11.0,,,,,,,,,,,,28.0,,90.0,,,,,,,,,,,,35.0,,,6.0,,,,,,,,,,5.0,,,124.0,,,,
127,genus,841,Roseburia,AJ270473.1.1454,,,1334.0,,,,,,,,,,,,,,,,,,,,373.0,367.0,,190.0,,,,,633.0,,,,47.0,,,312.0,,,,,,296.0,,,,141.0,,,,,,,,,,,214.0,,,,,186.0,,36.0,,332.0,,,,,,,,236.0,,197.0,,637.0,457.0,1118.0,,,295.0,197.0,,,,,,,,,,,265.0,,,191.0
128,genus,1301,Streptococcus,AJ297217.1.1479,,,3876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.0,,,,,,941.0,,,,,
129,species,28901,Salmonella enterica,AJ854063.1.1534,,,66.0,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,
130,genus,1348911,Coprobacter,AWWG01000020.296.1831,,,425.0,,,,,,,,,,,,166.0,,,,1063.0,,897.0,,,,,,,700.0,,,,,,,,,,,221.0,,,578.0,388.0,,,,,1844.0,682.0,766.0,,,,449.0,292.0,,,,,,,149.0,,,,,,467.0,,,85.0,534.0,,,,,226.0,,,,,735.0,,430.0,215.0,529.0,,1531.0,,,,,,201.0,,,,230.0,289.0,
131,genus,848,Fusobacterium,AY278617.1.1441,,,2069.0,,,,,,,,,,,,,,,,,,,,,,,1328.0,,,,,,,,,,,1359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.0,,,,,2409.0,,,,,,,,,,,,,
132,genus,239759,Alistipes,AY547271.1.1466,,,4142.0,,,6.0,,,,,,,,632.0,2095.0,,,,,,,,,,,,,3705.0,1024.0,,,,,,,,,,,,,,713.0,5983.0,1059.0,,590.0,,,,,,,,,,,,,,,,,,,,,,,,3412.0,,,,,,,,,,,,,1801.0,,,1534.0,5867.0,,2045.0,,,3987.0,,,,,,,
133,genus,1350,Enterococcus,AY879308.1.1519,,,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,,,,,,,,,,,,,,,,,,,,569.0,134.0,,,,,,,,90.0,,,,,,,,,,,,,,,,,577.0,,,94.0,,,,,187.0,,,,,,,,,,336.0,
134,species,1303,Streptococcus oralis,AYRP01000046.3341.4885,,,838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,genus,239759,Alistipes,CAHI01000040.8.1515,,,1452.0,,,,,,,,2329.0,,,,,,,,,6242.0,,,,,,,,,,2990.0,,,,,,,,,,,,,,,,5559.0,,,,,,,,,,,,,,5444.0,,,,,,,,,,,,,,,,,,,,,,1371.0,,,,,,,,,,,,,,,,,3253.0,
136,genus,904,Acidaminococcus,CP001859.636990.638534,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,
137,genus,2094023,Glaesserella,CP009158.1442803.1444407,,,2937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,genus,572511,Blautia,EF025906.1.1521,,,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,,,,,,,,,,,,,,,,,,,,,,,,1979.0,,,,,,,,,,,,1186.0,,,,,,,
139,genus,1301,Streptococcus,EF364097.1.1430,,,1730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,genus,158846,Megamonas,FJ489246.1.1486,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,genus,836,Porphyromonas,FJ822435.1.1357,,,425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,genus,1350,Enterococcus,GU585585.1.1334,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,genus,1578,Lactobacillus,HM058515.1.1453,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,species,28901,Salmonella enterica,JCNU01000004.346130.347657,,,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,genus,270497,Catabacter,JF514886.1.1266,,,10.0,,,,,,,,,,,,,,,,23.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
146,genus,1301,Streptococcus,JJIU01000002.688660.690196,,,1128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,genus,1849828,Paeniclostridium,JN048936.1.1284,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,genus,2147,Acholeplasma,LK028559.366790.368303,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,genus,1485,Clostridium,NR_024684.1,,,3122.0,630.0,,,,,,,2598.0,974.0,,1007.0,,,,,,,,,,,2179.0,,,,,,,,,661.0,,,,,,,,,,,,,,3342.0,,,404.0,,,,,,,,,435.0,,,,,1678.0,,,,,,,,,,3568.0,,,,,,,,,,,,,,,,,,,,,,,,,
150,genus,216851,Faecalibacterium,NR_028961.1,,,1725.0,,,,,,,6762.0,,13175.0,,,,,,,,,,,,,,3745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7002.0,,,,,,,,,,,,4039.0,,,,1627.0,,,,,,,,,,,,,,,
151,genus,906,Megasphaera,NR_043656.1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,
152,genus,830,Butyrivibrio,NR_102893.1,,,222.0,,,33.0,,,,,,,,,20.0,,,,,,,,17.0,,,,172.0,,,,,103.0,,,,,47.0,,,26.0,,,,83.0,,,,,76.0,,,,,85.0,,,121.0,,,,,,,,,,,,,,,,36.0,,,,,61.0,,,,,,,,,,,,,154.0,,,,,24.0,,,,
153,species,217159,Clostridium carboxidivorans,NR_104768.1,,,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,genus,165779,Anaerococcus,NR_113029.1,,,7.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
155,genus,375288,Parabacteroides,NR_113208.1,,,5613.0,,,,,,,,,,4304.0,,,,1351.0,,,,,,,,,,,,2379.0,,,,,,,,,,,3159.0,5631.0,786.0,,,,,,,,,,,,,573.0,,,,,,,,,,,,,,,,,,,,,,,3703.0,,2179.0,,,,,,,,,,,,,2575.0,,,,,,,
156,family,119060,Burkholderiaceae,NR_113328.1,,,2257.0,690.0,157.0,,1431.0,,,386.0,,,,,893.0,,,,1634.0,,,235.0,2483.0,,1061.0,,5091.0,,573.0,,,,,1490.0,,,,,,,,,,1835.0,,,2837.0,,,,,89.0,,1435.0,,3774.0,2441.0,,,,,,,,,,,,,,845.0,,,,,3671.0,,,1873.0,,,,2268.0,705.0,,,920.0,,405.0,,336.0,,40.0,,,,,,,
157,genus,162289,Peptoniphilus,NR_116346.1,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,genus,207244,Anaerostipes,NR_116863.1,,,31.0,,,,,,,,,,,,,,,,1081.0,,,,,,,,,,,,,972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.0,,,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,
159,genus,1730,Eubacterium,NR_121725.1,,,1095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772.0,,,,,,,,,,,,,,,658.0,,,,,,,,,,,,770.0,,,,,,469.0,,,1517.0,,,,1578.0,,,,,694.0,,,,,,,,,,,
160,genus,816,Bacteroides,AB222699.1.1485,,,,955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,genus,239759,Alistipes,AB554231.1.1489,,,,1282.0,4415.0,,,,,,,,,,,,5689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557.0,,,,,,,,,,,,,,,,,,907.0,,,,,,,,,
