,community,sourceSeq,seqID,organism,ncbi_tax_id,multiplicity
205,CC11CM11,AEDS01000059.61.1570,CC11CM11SCR5494d7b0529a4ecb8e1c42135e91d338,Veillonella atypica,29465,18
206,CC11CM11,AGEL01000014.278829.280347,CC11CM11SCR025af8c69cf3494e8fe8d05604e4ae7a,Stomatobaculum longum,796942,3
207,CC11CM11,AJ832129.1.1391,CC11CM11SCR1c342dc8f55e461ba8e08d11e3b996b0,Sutterella morbirenis,293545,5691
208,CC11CM11,AM055815.1.1411,CC11CM11SCR858910e2fab943ac93be6c07a21fcb65,Roseburia intestinalis,166486,169
209,CC11CM11,AQOB01000013.872.2389,CC11CM11SCR63fe0f854b554bbfae2fbe1e5bf31b1b,Butyricicoccus pullicaecorum,580596,51
210,CC11CM11,AY355138.1.1396,CC11CM11SCR1ef8de77e68d4301a2412ad91b2247e2,Veillonella ratti,103892,52
211,CC11CM11,AY850114.1.1397,CC11CM11SCR60a214d0073e458fb80e0e1c510fed49,Dialister micraerophilus,309120,208
212,CC11CM11,AZJF01000008.74711.76229,CC11CM11SCR3aa92695d34a4b6a86e7519cd8918305,Ruminococcus gnavus,1073375,653
213,CC11CM11,BAJE01000097.3499.4999,CC11CM11SCRd9b97d6cc0914c078ebb6a1cd88b60d7,Bacteroides massiliensis,1121098,611
214,CC11CM11,CBXH010000014.126668.128135,CC11CM11SCR94f4ac08fbc84a01891c4dfc77da1081,Bacteroides xylanisolvens,702444,422
215,CC11CM11,CP008741.698758.700300,CC11CM11SCR8af135d7f30d4c058d837fb6aa872595,Bacteroides dorei,357276,787
216,CC11CM11,FR733670.1.1511,CC11CM11SCR5c59b62fc1af4635aab44a02f564d3d2,Butyrivibrio crossotus,45851,78
217,CC11CM11,FW350124.11.1553,CC11CM11SCRb4a8105094ec4c76942660e14eef6773,Megasphaera paucivorans,349095,11
218,CC11CM11,HQ457032.1.1405,CC11CM11SCRd78cf70ed14d4eb8854f977400b7b929,Faecalibacterium prausnitzii,853,3278
219,CC11CM11,HQ646364.1.1477,CC11CM11SCR302905102130431f929cdc24fa211b18,Turicibacter sanguinis,154288,124
220,CC11CM11,JF414111.1.1515,CC11CM11SCRfbe37c613489476a9ffc441ee80fc1d2,Streptococcus troglodytidis,1071886,132
221,CC11CM11,JGYU01000002.2057.3587,CC11CM11SCR7f993dd85cbe46ae85a524674519988a,Bifidobacterium choerinum,35760,83
222,CC11CM11,JGZL01000002.363.1859,CC11CM11SCR43f3d359b69549fd91126f21b925ee8f,Bifidobacterium ruminantium,78346,238
223,CC11CM11,JQ346729.1.1360,CC11CM11SCR4a45135b679a4666ae151f5a0b1918fc,Victivallis vadensis,172900,2
224,CC11CM11,KC311367.1.1475,CC11CM11SCR2228e7a843304d9aba8813451b872e0c,Intestinimonas butyriciproducens,1297617,5
225,CC11CM11,KF149713.1.1344,CC11CM11SCR87f6e4e4fbc4471c980e63e49d4ec55c,Leuconostoc lactis,1246,2
226,CC11CM11,KF835763.1.1313,CC11CM11SCRb3cda0e2d8cc471baed4cc415ed51b5b,Enterobacter soli,885040,1
227,CC11CM11,KM515974.1.1386,CC11CM11SCR9ac9ee35e0fc4070b1156bd967577594,Citrobacter werkmanii,67827,4
228,CC11CM11,LC010692.1.1492,CC11CM11SCR160a5f6d4e0e4ec7b44e6607df5003bc,Blautia luti,89014,1181
229,CC11CM11,NR_025670.1,CC11CM11SCR1795cf3fec0448e9907c4bf0a8cc5fd9,Pseudoflavonifractor capillosus ATCC 29799,411467,3
230,CC11CM11,NR_025738.1,CC11CM11SCR544d26fe1fb7476eb71200f372458a71,Acholeplasma pleciae,228419,6
231,CC11CM11,NR_026031.1,CC11CM11SCR7fdd0278ecd44b9ea14b9efba67691cc,Eubacterium saphenum,51123,7
232,CC11CM11,NR_041277.1,CC11CM11SCR1cffe0f167bd4c12b6f0e84067029d35,Bacteroides plebeius DSM 17135,484018,1898
233,CC11CM11,NR_041778.1,CC11CM11SCRe3b1d0bfa8e14737a47d75a5df72d867,Desulfovibrio piger,901,62
234,CC11CM11,NR_042007.1,CC11CM11SCR1493d25ff7624513a208171f356a884b,Roseburia inulinivorans DSM 16841,622312,658
235,CC11CM11,NR_042879.1,CC11CM11SCRc2145d16cd4d43e9b51cf06ce36eac2a,[Haemophilus] parasuis,738,362
236,CC11CM11,NR_043016.1,CC11CM11SCR7668ce3a3bbd4e239a18b6601c1ebd38,Bacteroides salyersiae,291644,322
237,CC11CM11,NR_043550.1,CC11CM11SCR5251fd88bb8a4e42b96be953892c48fe,[Clostridium] saccharogumia,341225,298
238,CC11CM11,NR_074399.1,CC11CM11SCR2b71011d77f740779ca482be9b706327,Ruminococcus albus 7 = DSM 20455,697329,652
239,CC11CM11,NR_074629.1,CC11CM11SCR1846871f593e433db14621232234fc5c,Ruminiclostridium thermocellum,1515,291
240,CC11CM11,NR_074634.1,CC11CM11SCR1d66e84107d640a59dfb80723c48d138,Agathobacter rectalis ATCC 33656,515619,31
241,CC11CM11,NR_074902.1,CC11CM11SCR1dbb39a31dd0456f9ed70130a9dfaf7e,Escherichia fergusonii ATCC 35469,585054,1241
242,CC11CM11,NR_102875.1,CC11CM11SCR5b507b1dd4e44cc285784fb38916decb,Clostridium cellulovorans 743B,573061,110
243,CC11CM11,NR_104700.1,CC11CM11SCR3866c3edc3964c679cff368b8dc53dd4,Blautia coccoides,1532,709
244,CC11CM11,NR_104846.1,CC11CM11SCR97c739974189476c88a626cd1320ee38,Gemmiger formicilis,745368,613
245,CC11CM11,NR_109439.1,CC11CM11SCR3f19ab9566734bb78135d70c38c818c2,Parabacteroides chartae,1037355,3362
246,CC11CM11,NR_112558.1,CC11CM11SCR5053e349c8dc4bf58e1ffc8c35dd5e8c,Escherichia coli,562,791
247,CC11CM11,NR_113065.1,CC11CM11SCRf23c16ae0c1c4ef381db8aa2dcc8a344,Bacteroides clarus YIT 12056,762984,288
248,CC11CM11,NR_113072.1,CC11CM11SCRc958ca01a1d34ba181bb3b8a0afb3695,Bacteroides rodentium JCM 16496,1236512,365
249,CC11CM11,NR_113231.1,CC11CM11SCR7b9a84ceadc348af943d8b98b8f1609f,Blautia glucerasea,536633,3682
250,CC11CM11,NR_113270.1,CC11CM11SCR1c3de58c768347b48292ad2d2c9b8e65,Blautia producta ATCC 27340 = DSM 2950,1121114,1775
251,CC11CM11,NR_113328.1,CC11CM11SCR22fac7d980eb496c9258d2c043fb6ea0,Parasutterella secunda,626947,1873
252,CC11CM11,NR_114080.1,CC11CM11SCRafd48b8c2e0d4a81af264a07826e50ff,Escherichia vulneris,566,3075
253,CC11CM11,NR_118156.1,CC11CM11SCR2a9c155430e14dc696c60981d5dc8206,Oscillibacter ruminantium GH1,1007096,234
254,CC11CM11,NR_118291.1,CC11CM11SCR50981601a82a4fb38f22c289ed32d0b2,Pectobacterium betavasculorum,55207,9
255,CC11CM11,NR_118316.1,CC11CM11SCR9b3d27cf725f42cf9f6a2d9486f072e5,Coprobacter fastidiosus,1099853,542
256,CC11CM11,NR_125463.1,CC11CM11SCRab26e9a9fb2f41d385574fbc7a09c663,Bacteroides luti,1297750,1110
257,CC11CM11,NR_125589.1,CC11CM11SCRddb4a69475894781ae47bcaf24a275a3,Alistipes timonensis JC136,1033731,5909
258,CC11CM11,NR_133025.1,CC11CM11SCR87a527abd7f7435781c83f38e21754b4,Alistipes obesi,1118061,2072
259,CC11CM11,NR_133689.1,CC11CM11SCR2e86ca86f6154ae3a9b0fd3dec3102a8,Aestuariispira insulae,1461337,113
260,CC11CM11,NR_133762.1,CC11CM11SCRa2e0491de5544dc3b0e32bd0784ea1d5,Hungatella effluvii,1096246,5
261,CC11CM11,X81023.1.1450,CC11CM11SCR97ecfab1e23b4f43b65ce762cabedd99,Streptococcus milleri,33040,514
262,CC11CM12,AAXA02000015.452491.454009,CC11CM12SCRbd04176264e1410a8ffdc5fc20267e17,Dorea formicigenerans,411461,281
263,CC11CM12,AB253726.1.1456,CC11CM12SCR9fd975a37f864080b0b322cafecd77cf,Bacteroides barnesiae,376804,840
264,CC11CM12,AB260026.1.1492,CC11CM12SCR94c1b8a06265488aa6cae050a9e31803,Bacteroides coprophilus,387090,2014
265,CC11CM12,AB370250.1.1494,CC11CM12SCRf773b52345fa463ba6644458f3b5fdf9,Parasutterella excrementihominis,487175,1247
266,CC11CM12,AB370251.1.1484,CC11CM12SCR50ad65326b394fdc810568336f5bef2a,Barnesiella intestinihominis,487174,206
267,CC11CM12,AB437351.1.1499,CC11CM12SCR00f52f1313db4e3399e996b62482e549,Bifidobacterium psychraerophilum,218140,47
268,CC11CM12,AB547642.1.1486,CC11CM12SCRf090cdc4227a4b3aaaa21884ccdb689b,Bacteroides fluxus,626930,2802
269,CC11CM12,AB574482.1.1489,CC11CM12SCR674ed052acb244b0afdc7c01d0a5d2a6,Parabacteroides chinchillae,871327,2010
270,CC11CM12,AB616132.1.1391,CC11CM12SCRddab2c5efc4b4a7b9171f32e7bac04e5,Fusobacterium canifelinum,285729,307
271,CC11CM12,AB649276.1.1495,CC11CM12SCR430ade9c421a4b049c3f4793e504c269,[Clostridium] propionicum,1506577,23
272,CC11CM12,AB661433.1.1495,CC11CM12SCRc417b66c7e6346618faa71559201252d,Roseburia faecis,301302,54
273,CC11CM12,AB698912.1.1514,CC11CM12SCR2cc9984d31484e3eab7d82e3f2907581,Fusicatenibacter saccharivorans,1150298,148
274,CC11CM12,AB787271.1.1442,CC11CM12SCR46472e4fa1ba465190ed66a03ce89644,Bacteroides luti,1297750,1291
275,CC11CM12,AB793710.1.1451,CC11CM12SCR9fcc11abe66d41d2bade465db8daa33e,Anaerobacterium chartisolvens,1297424,9
276,CC11CM12,AB904775.1.1438,CC11CM12SCR3a93a80a2fd14c4db9e05bbf748c585d,Leuconostoc holzapfelii,434464,1
277,CC11CM12,AB971803.1.1528,CC11CM12SCR8857bd8cf9e443a991a4bab71af8a37f,Megasphaera cerevisiae,39029,27
278,CC11CM12,ABEZ02000014.123.1613,CC11CM12SCR6328a4311b9b474088f8ab207709ca2f,Intestinibacter bartlettii,445973,4
279,CC11CM12,ABFZ02000022.100210.101724,CC11CM12SCR8ef3e6ca4051478b9c12f1e0f01f5d02,Bacteroides stercoris,449673,1095
280,CC11CM12,ACIN03000016.621.2163,CC11CM12SCR9f171c1478c749d1a95bece44ff1d297,Abiotrophia defectiva,592010,325
281,CC11CM12,AEVN01000008.93.1738,CC11CM12SCRfd5fdb86124a4f7b890ed24365af5900,Phascolarctobacterium succinatutens,626939,9
282,CC11CM12,AF183403.1.1453,CC11CM12SCR78059a62b6c2439cbdfd764ac49bc7f6,Alloprevotella tannerae,76122,641
283,CC11CM12,AF349724.1.1508,CC11CM12SCRe7be54efd4ff4b2abd11935e5df3f6e6,Turicibacter sanguinis,154288,2
284,CC11CM12,AGXW01000010.57027.58543,CC11CM12SCRc764a95a4ad849efac4e713b026be9c7,Bacteroides finegoldii,997888,1573
285,CC11CM12,ALYX01000038.133.1669,CC11CM12SCRccc2e65e79504bbb85a6d8f5fff9de6c,Streptococcus mutans,1301,1207
286,CC11CM12,AM941161.1.1399,CC11CM12SCR93b8cb17ba2f41dcae57c6733580c88d,Streptococcus porci,502567,2705
287,CC11CM12,AQOB01000012.1002.2519,CC11CM12SCRd6316fc1b8e747d28494842be39fe82a,Butyricicoccus pullicaecorum,580596,70
288,CC11CM12,AUKZ01000044.3.1521,CC11CM12SCR0e8707b676ab45c693ab085202b4a2f9,Streptococcus castoreus,1123299,585
289,CC11CM12,AY136666.1.1483,CC11CM12SCRf51365e1ea314e79a8cd087dc2f2a624,Pseudoflavonifractor capillosus,106588,3
290,CC11CM12,AY643083.1.1446,CC11CM12SCR2292b89710b2408e9c1628554534a056,Alistipes finegoldii,214856,1048
291,CC11CM12,AY895205.1.1356,CC11CM12SCR67947b8081d243e1aec69e2908852209,Bacteroides thetaiotaomicron,818,752
292,CC11CM12,CAHI01000040.8.1515,CC11CM12SCR4d6c2b36e6604aca89501b1ac3ff87aa,Alistipes senegalensis,1033732,2990
293,CC11CM12,CP002530.2619825.2621344,CC11CM12SCRb90efab0981845e19d0d925b7081ee96,Bacteroides salanitronis,667015,950
294,CC11CM12,DQ003631.1.1486,CC11CM12SCRa9c6091d65e2494ea81fcc35d9abf924,Veillonella genomosp,29465,56
295,CC11CM12,EF060091.1.1426,CC11CM12SCR4290258861ac471ca54b99231ef9a638,Acidaminococcus fermentans,905,25
296,CC11CM12,EU156768.1.1269,CC11CM12SCR69226fbed068453aa2e677bcd28e0869,Streptococcus oralis,1303,787
297,CC11CM12,FJ489247.1.1478,CC11CM12SCR35dfe44bdb7046d1875f49b85ab965c7,Megamonas hypermegale,158847,1
298,CC11CM12,FJ822334.1.1375,CC11CM12SCR4b34d573aea940f493425d4957a02c49,Porphyromonas levii,28114,193
299,CC11CM12,FO203427.2781437.2782977,CC11CM12SCR03373e61472545d5b2bcecbdbfa01195,Desulfovibrio piezophilus,1322246,24
300,CC11CM12,FP929050.3523936.3525456,CC11CM12SCR58966db07bbc47d1a7fe426ccad72d9f,Roseburia intestinalis,718255,154
301,CC11CM12,HQ457032.1.1405,CC11CM12SCR9ac362c780a14bb8a213dba09a1e8029,Faecalibacterium prausnitzii,853,2989
302,CC11CM12,JDTY01000021.2361.3863,CC11CM12SCR697cf43bd22c49fd825bb6eb29be4f19,Bifidobacterium angulatum,518635,135
303,CC11CM12,JENG01000022.21.1543,CC11CM12SCRec75aa58576c4de985e1fe2fe5b6be68,Pectobacterium wasabiae,1458466,5
304,CC11CM12,JF313107.1.1388,CC11CM12SCRa2cecd2aa1194431800f96a98c4abc06,Atopobium minutum,1381,14
305,CC11CM12,JF514883.1.1331,CC11CM12SCR5b7af5eb4cae4fd2812da6a6f96bed78,Catabacter hongkongensis,270498,3
306,CC11CM12,JF750939.1.1409,CC11CM12SCRc27c6cbe71a943b785f2754feff1eeea,Oscillibacter ruminantium,1007096,58
307,CC11CM12,JHYB01000010.85.1425,CC11CM12SCR5ae9219c7cab4ae39ce6d06f16901b90,Acholeplasma modicum,1408417,15
308,CC11CM12,JN664107.1.1360,CC11CM12SCR55fd9ee412554e6c8bb31a14d9101132,Sutterella wadsworthensis,40545,2233
309,CC11CM12,JN703378.1.1490,CC11CM12SCR70b814d418bc479c930013743ab259f9,Coprobacter fastidiosus,1099853,431
310,CC11CM12,KC337246.1.1440,CC11CM12SCR83bde65d88a0415e8f094fc0ee2f8d79,Enterococcus rivorum,762845,1
311,CC11CM12,KJ668603.1.1220,CC11CM12SCR91af8e7635264fc184c164964a1e5a90,Klebsiella milletis,223378,14
312,CC11CM12,NR_024683.1,CC11CM12SCR0588868fae7d43a29b4efb2f41141950,Eubacterium multiforme,83339,602
313,CC11CM12,NR_025569.1,CC11CM12SCReb0f7df2ac0642109ad37457c2b083f3,Escherichia albertii,208962,5038
314,CC11CM12,NR_026106.1,CC11CM12SCR12115afde5434387876745b97d4bb9bc,[Eubacterium] cellulosolvens,29322,1719
315,CC11CM12,NR_041278.1,CC11CM12SCR5e3d551e7ecf4d4e9ef7908e1a0b3892,Bacteroides coprocola DSM 17136,470145,4638
316,CC11CM12,NR_041691.1,CC11CM12SCR1eda77193eab438786fa343eaf7556b6,Butyricimonas virosa,544645,40
317,CC11CM12,NR_044400.1,CC11CM12SCR4b178558d7a24d5ba5aeb7837dc02a64,Veillonella magna,464322,140
318,CC11CM12,NR_074634.1,CC11CM12SCRfc51d6d72710460faec6894aaca8ffaf,Agathobacter rectalis ATCC 33656,515619,34
319,CC11CM12,NR_102935.1,CC11CM12SCRad803dc81aa244df9a35e882ee00e573,[Eubacterium] siraeum V10Sc8a,717961,475
320,CC11CM12,NR_104846.1,CC11CM12SCRe19efc997c88457ab56626279922d1ad,Gemmiger formicilis,745368,1168
321,CC11CM12,NR_113074.1,CC11CM12SCRa02c632f75f14852819ee4d5b6bcf0c2,Odoribacter laneus YIT 12061,742817,482
322,CC11CM12,NR_113207.1,CC11CM12SCR6161c126bdc14426aebd707b1994052f,Bacteroides stercorirosoris JCM 17103,1236514,681
323,CC11CM12,NR_113376.1,CC11CM12SCR9631b57c105a4ca89cf9198fbc6dbf1b,Veillonella criceti,103891,36
324,CC11CM12,NR_114393.1,CC11CM12SCR9cd0df0b2a704553a15df8252bcc78ba,[Clostridium] spiroforme,29348,211
325,CC11CM12,NR_118554.1,CC11CM12SCReeb29712ab964332bef13fe0819d1f93,Intestinimonas butyriciproducens,1297617,9
326,CC11CM12,NR_133689.1,CC11CM12SCR05e531d25d7b45ba9d3e144bac6de3da,Aestuariispira insulae,1461337,877
327,CC11CM13,AB034799.1.1494,CC11CM13SCRa6b667e338b44af3b8bd51cc8a0f5742,Porphyromonas canis,108058,345
328,CC11CM13,AB261128.1.1492,CC11CM13SCR3cee0681386e487db6f07d13e401a698,Parabacteroides johnsonii,387661,3150
329,CC11CM13,AB547645.1.1493,CC11CM13SCR03bc2129edb04018bd70e9e0659d2fa0,Bacteroides paurosaccharolyticus,732242,633
330,CC11CM13,AB547649.1.1485,CC11CM13SCR70e67bdb275347c6a479c505884928a8,Odoribacter splanchnicus,28118,752
331,CC11CM13,AB599948.1.1408,CC11CM13SCR04d6b763fb094c519940853331c616a8,Bacteroides acidifaciens,85831,3496
332,CC11CM13,AB638443.1.1464,CC11CM13SCR2314d52ffc574235b85e8a4e5459c349,Peptoclostridium difficile,1496,5
333,CC11CM13,AB639141.1.1524,CC11CM13SCRcd55582140c9497e81b8e3f05c9b5821,Veillonella criceti,103891,318
334,CC11CM13,AB649276.1.1495,CC11CM13SCRe5225c27b7074367b0c258d886134466,[Clostridium] propionicum,1506577,288
335,CC11CM13,AB661433.1.1495,CC11CM13SCRa8f1ca476e42476da8289b732bff5e0d,Roseburia faecis,301302,280
336,CC11CM13,ABEZ02000014.123.1613,CC11CM13SCR83db32984d8f44e987a89b94421a20c4,Intestinibacter bartlettii,445973,3
337,CC11CM13,ADLE01000015.1593.3112,CC11CM13SCR1363f04e375346f8961a299a570236c8,Barnesiella intestinihominis,742726,1729
338,CC11CM13,AEVF01000016.3351.4884,CC11CM13SCRec6bfc20d7b44f2b8521a5bbac3956bf,Streptococcus peroris,888746,698
339,CC11CM13,AGXV01000052.146972.148482,CC11CM13SCRaa4f9e11476745ad80c6318f16d0eb65,Bacteroides salyersiae,997887,1518
340,CC11CM13,AJ621053.1.1486,CC11CM13SCR990b6407eea04c02ad8d1f9dc6fbacad,Streptococcus phocae,119224,1071
341,CC11CM13,AJ748647.1.1457,CC11CM13SCRfd6a1111ff2245b79067c15c0848674d,Sutterella sanguinus,282125,2600
342,CC11CM13,AJ867034.1.1455,CC11CM13SCR6555a1e5450a49bfa4b26e49374ce04b,Fusobacterium necrogenes,858,926
343,CC11CM13,AQOB01000015.415037.416554,CC11CM13SCRb452218b75714a699d1b2462621559a0,Butyricicoccus pullicaecorum,580596,71
344,CC11CM13,ARFY01000032.606843.608350,CC11CM13SCR095875757712496986e25747bc83bfd2,Alistipes onderdonkii,1203611,735
345,CC11CM13,AWWG01000020.296.1831,CC11CM13SCR01496acbab074c3ca3a6be75212b98b8,Coprobacter fastidiosus,1349822,166
346,CC11CM13,AY126616.1.1493,CC11CM13SCR95539e66fd2441deb48a31d8018a08c0,Bacteroides massiliensis,204516,716
347,CC11CM13,AY136666.1.1483,CC11CM13SCReea7b3a801844179bdecb8ccd6bce886,Pseudoflavonifractor capillosus,106588,5
348,CC11CM13,AY271254.1.1433,CC11CM13SCR528499a84ff14a6cb6a584d21db9b425,Akkermansia muciniphila,239935,70
349,CC11CM13,AY547271.1.1466,CC11CM13SCR124caa19aff547b4aa896cfd2672c3f9,Alistipes massiliensis,265312,2095
350,CC11CM13,AY675244.1.1542,CC11CM13SCR9275aaf1ea9b402c88c03e58a310b821,Leuconostoc inhae,178001,3
351,CC11CM13,BAJS01000049.3577.5109,CC11CM13SCRef0dd52cab754ee5bc55ef20ac40e6cd,Bacteroides graminisolvens,1121097,567
352,CC11CM13,DQ003631.1.1486,CC11CM13SCR23a8cc7ac5004b928ee21faa5594a1d1,Veillonella genomosp,29465,82
353,CC11CM13,DQ497991.1.1430,CC11CM13SCR01c84fa10b2848fc95090597d6ccaacd,Bacteroides pyogenes,310300,825
354,CC11CM13,EU136684.1.1926,CC11CM13SCRdb46b3c030ce492fa0a5cc89cebc3127,Bacteroides stercoris,449673,1186
355,CC11CM13,FJ611794.1.1404,CC11CM13SCR2e92d10affa447748d97c5a3d851daf0,Ruminococcus faecis,592978,799
356,CC11CM13,FN568063.173675.175212,CC11CM13SCR72324ac634cf412a97ee151096e8784d,Streptococcus mitis,365659,2400
357,CC11CM13,FP929050.3523936.3525456,CC11CM13SCRf5b9724e903e4ac3a8bdfca25a11c652,Roseburia intestinalis,718255,695
358,CC11CM13,GQ422726.1.1540,CC11CM13SCRcd7f3de81c744aa5b1b97f01d2fb4d7d,Veillonella dispar,39778,128
359,CC11CM13,GU470887.1.1507,CC11CM13SCRe6ce220a6c854fce8fe8279861c4c585,Alloprevotella rava,671218,210
360,CC11CM13,HQ449185.1.1524,CC11CM13SCRc0fb8ceb646940949b929885a9faf189,Pectobacterium cacticida,69221,2
361,CC11CM13,HQ457029.1.1406,CC11CM13SCR2907b76ad95a4b928ea26cc86b8a0194,Faecalibacterium prausnitzii,853,2001
362,CC11CM13,HW161114.148.1610,CC11CM13SCR419a899e29a04b5ca5912a67543385dc,Phascolarctobacterium succinatutens,626939,119
363,CC11CM13,HW313945.1.1495,CC11CM13SCRe9cdc7e6fcee4ea0a8ace50a75e09245,Blautia coccoides,1532,324
364,CC11CM13,JGZD01000001.60829.62315,CC11CM13SCR2ba8f0b6ef9845e5a9024e3b8efb2b06,Bifidobacterium minimum,1693,113
365,CC11CM13,JJHE01000001.186473.188009,CC11CM13SCR9eca872ce9764f6a94fcf667aa1c1b61,Streptococcus pyogenes,1439057,519
366,CC11CM13,JN084209.1.1374,CC11CM13SCRd01efe77bbff42cc905c7ec6b89453bc,Bacteroides vulgatus,821,973
367,CC11CM13,JQ805705.1.1567,CC11CM13SCR6da3c6b363144a4381360a85a4c4c044,Bifidobacterium pseudocatenulatum,28026,39
368,CC11CM13,KF374935.1.1409,CC11CM13SCRaa743efb370e410ca9512f99a406f668,Blautia wexlerae,418240,436
369,CC11CM13,L09175.1.1517,CC11CM13SCRb9dc85176ec647ef8dfcad34c18b709c,Clostridium sporogenes,1509,392
370,CC11CM13,NR_026031.1,CC11CM13SCR7a91219cf42148a59541fe567fb93c65,Eubacterium saphenum,51123,881
371,CC11CM13,NR_026229.1,CC11CM13SCRc421c3637a5b4163b76019b4b17a0b9a,Dialister pneumosintes,39950,59
372,CC11CM13,NR_028883.1,CC11CM13SCRa133834b816347b58760097956294560,Dorea longicatena,88431,188
373,CC11CM13,NR_029247.1,CC11CM13SCR9108484329a54717af9e0fbd5af409f8,Erysipelatoclostridium ramosum,1547,20
374,CC11CM13,NR_036993.1,CC11CM13SCR610e5777ff414ca496e1a6f93afd72bb,Eubacterium brachy,35517,2513
375,CC11CM13,NR_041446.1,CC11CM13SCReab649ec647f43be8a33c765bdbfd7c7,Bacteroides barnesiae,376804,513
376,CC11CM13,NR_074546.1,CC11CM13SCRa9479a1cce38440b92c4667f5f4d5210,Bacteroides helcogenes,290053,2112
377,CC11CM13,NR_102893.1,CC11CM13SCRb8373244cff142ae8488951c6e72b008,Butyrivibrio proteoclasticus,43305,20
378,CC11CM13,NR_104846.1,CC11CM13SCR2415871644dc4b1485ec0e0ab53ec19c,Gemmiger formicilis,745368,787
379,CC11CM13,NR_113270.1,CC11CM13SCRdb270191f40f4337871eee4ad8cee230,Blautia producta ATCC 27340 = DSM 2950,1121114,1498
380,CC11CM13,NR_113328.1,CC11CM13SCR55877c1901554e7f92288bfe166517f5,Parasutterella secunda,626947,893
381,CC11CM13,NR_114314.1,CC11CM13SCR4719cd2099114949a84df2484776e047,Anaerococcus vaginalis ATCC 51170,655811,2
382,CC11CM13,NR_114879.1,CC11CM13SCR4d9f1ec8ea1a4218a96b73ded882c046,Clostridium bowmanii,132925,101
383,CC11CM13,NR_115269.1,CC11CM13SCR425b475adcec4b4ea52399ed2a38775d,Catabacter hongkongensis,270498,11
384,CC11CM13,NR_117867.1,CC11CM13SCRef3a4845bf114338970d5defbbb53334,Blautia stercoris,871664,668
385,CC11CM13,NR_118352.1,CC11CM13SCRbe79eab26eb940c18317c3fe12aba439,Victivallis vadensis ATCC BAA-548,340101,2
386,CC11CM13,NR_119284.1,CC11CM13SCR28b3d9017d2546d2b2434abaf3c54daa,[Clostridium] thermosuccinogenes,84032,1120
387,CC11CM13,NR_133689.1,CC11CM13SCR36d2cf8c5562442daf8eaa9f783b9386,Aestuariispira insulae,1461337,2864
388,CC11CM13,NR_134080.1,CC11CM13SCR718a3ad5f8ed4e388e4b210fbcd7ad7c,Megasphaera indica,879612,14
389,CC11CM13,S44205.1.1376,CC11CM13SCR91d3f0f243e748519d023b21610f0d11,Atopobium rimae,1383,142
390,CC11CM14,AB238598.1.1453,CC11CM14SCR70129b2cb61a42b6b38cbf973880e876,Oscillibacter valericigenes,351091,868
391,CC11CM14,AB253726.1.1456,CC11CM14SCR06e1dc3902e64e1ea27954b621d25899,Bacteroides barnesiae,376804,2985
392,CC11CM14,AB443949.1.1486,CC11CM14SCR1fba1417bfed4432ac287528b862c530,Butyricimonas virosa,544645,68
393,CC11CM14,AB554230.1.1487,CC11CM14SCR227a23499ab64827ad7293adf48102bf,Alistipes finegoldii,214856,1681
394,CC11CM14,AB574481.1.1484,CC11CM14SCRde20743fea0345de9da4ae043b597853,Bacteroides stercorirosoris,871324,1375
395,CC11CM14,AB588023.1.1491,CC11CM14SCR21fe9f66410f486e8b3af001fe91536f,Blautia glucerasea,536633,38
396,CC11CM14,AB649276.1.1495,CC11CM14SCR22ea603ab012484699682fd5a33cf9f7,[Clostridium] propionicum,1506577,246
397,CC11CM14,AB787271.1.1442,CC11CM14SCRc1113e4cdadd4609ad279c4797c4945a,Bacteroides luti,1297750,1676
398,CC11CM14,AB793710.1.1451,CC11CM14SCR55afe702c3ba442dbdfff1edaa5bf8fc,Anaerobacterium chartisolvens,1297424,39
399,CC11CM14,ABEZ02000015.506.1996,CC11CM14SCRc6a50153bd264717afd8fcd664232d14,Intestinibacter bartlettii,445973,1
400,CC11CM14,ABIY02000050.88545.90060,CC11CM14SCR6d18a0426fd04c659e52b7107855a2a5,Bacteroides coprocola,470145,4941
401,CC11CM14,ACIJ02000018.407302.408819,CC11CM14SCR060ca0d31cea4610bdb7d891970bea04,Prevotella tannerae,626522,617
402,CC11CM14,ACIK02000004.1283.2833,CC11CM14SCR932912406146494b87518ec87acbf1fe,Veillonella dispar,546273,221
403,CC11CM14,ADMC01000036.3662.5175,CC11CM14SCR98f08c8e53dd480eaa1b588ee16e333a,Odoribacter laneus,742817,372
404,CC11CM14,AF349724.1.1508,CC11CM14SCR61e579d62949463f8d69ee51f91f6e29,Turicibacter sanguinis,154288,93
405,CC11CM14,AFBC01000053.114.1641,CC11CM14SCR9522ddc22d7f48eaa621a55c6c951371,Haemophilus aegyptius,888728,1523
406,CC11CM14,AGEL01000006.263.1781,CC11CM14SCR836652f0cfb74e7ab8cbef4a89af2fe7,Stomatobaculum longum,796942,15
407,CC11CM14,AM055815.1.1411,CC11CM14SCR49c854c1946d493e9edc866ac6e33288,Roseburia intestinalis,166486,459
408,CC11CM14,AQOB01000012.1002.2519,CC11CM14SCRec8ec518996e4ec7ab0fb158ae20fbf8,Butyricicoccus pullicaecorum,580596,87
409,CC11CM14,AQYA01000005.3403.4939,CC11CM14SCR3d9bbd2263414b06a40015feec4706e0,Streptococcus henryi,1123304,666
